index,comment,n_star,date_time,label
2687,"Máy cứ bắt phải cập nhật, cứ 2 - 3 ngày laii bắt cập nhật lại
Sau khi mua về hai hôm thì đt bị tắt nguồn và hiện ra bản gì đó và báo lỗi, hiện tại thì không sao nhưng không biết như vậy thì máy có trục trặc gì không
Tai nghe khá lỏng đầu tai nghe dễ bị rơi ra
Pin xài tốt, dùng được từ 11h trưa đến 7 - 8h tối, máy sạc nhanh
Màn hình đôi lúc không ăn lắm, đôi lúc bấm chọn cái này thì nó lại bấm qua cái khác, khá khó chịu
Quét vân tay vẫn chưa ổn lắm",3,4/2/2020,{FEATURES#Negative};{BATTERY#Positive};{PERFORMANCE#Negative};{SER&ACC#Negative};
2688,"Màu sắc đẹp bắt mắt, giá thành rẻ, nhưng chức năng bluetooth panert hơi bất tiện , coi phim hay nhac mà củng phát qua điện thoại coolpad",3,15/06/2019,{SCREEN#Positive};{FEATURES#Negative};{PRICE#Positive};
2689,Trong tầm giá này thì máy hãng khác thua xa về cấu hình pin trâu camera đẹp và mới cập nhật sửa lỗi về phần loa ngoài giá như này máy này là bá chủ rồi,5,3 ngày trước,{CAMERA#Positive};{FEATURES#Neutral};{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Positive};{SER&ACC#Positive};
2690,"Pin tốt sac nhanh, camera đẹp, nhân vien tư vấn nhiệt tinh. Nói chung là Đáng mua trong tầm giá",5,3 tuần trước,{CAMERA#Positive};{BATTERY#Positive};{PRICE#Positive};{SER&ACC#Positive};
2691,"Hôm qua mình mới mua ip 7 plus. Cảm giác máy bắt sóng rất kém, không bao giờ đủ 4 vạch sóng cho dù là ngay cột phát sóng. Chỉ đc 1 hay 2 vạch thôi.",3,29/01/2019,{FEATURES#Negative};{OTHERS};
2692,"tgdd kg hỗ trợ sửa khi hết BH , buồn buồn buồn buồn buồn buồn buồn buồn buồn buồn buồn buồn buồn buồn buồn buồn buồn buồn buồn buồn buồn buồn buồn",2,3 tuần trước,{SER&ACC#Negative};
2693,Pin quá dỡ .sài chip mạnh mà chơi game pubg lúc mượt lúc giật thua những dòng S Not đời tr. Mong nhà sx cập nhập thích nghi tất cả dòng game fix lỗi nóng fix pin,4,9/6/2020,{BATTERY#Negative};{PERFORMANCE#Negative};{OTHERS};
2694,"Xài được 1tháng chụp hình đã vỡ nét quá thất vọng, pin tụt nhanh mặc dù đã tắt app ko sd, bắt sóng thì yếu chơi game còn bị giật giật",1,9/11/2019,{CAMERA#Negative};{FEATURES#Negative};{BATTERY#Negative};{PERFORMANCE#Negative};
2695,Nút nguồn bầm rất dẽ bị dính bảo hành 1 đổi 1 2 lần rồi và lần này sẽ là lần thứ 3,1,26/04/2020,{DESIGN#Negative};{OTHERS};
2696,"Có ai giống mình không ? Xài gần 1 tháng chai 1% pin rồi , còn lại mọi thứ ok , có điều lưng kính nên hơi nóng dù chỉ lướt db",5,4/12/2019,{BATTERY#Negative};{DESIGN#Negative};{GENERAL#Positive};{OTHERS};
2697,"1 câu, mua máy này là sai lầm lớn nhất của tôi. Đơ lag liên tục, mặc dù chẳng cài đặt ứng dụng gì. Chỉ nghe truyện trên chrom thôi cũng đơ",1,15/06/2020,{PERFORMANCE#Negative};{GENERAL#Negative};{OTHERS};
2698,Máy sài ngon lắm . Mua đc 2 tuần rồi . Chưa có lỗi gì xảy ra cả . Camera hơi tối nhưng thôi không sao cả .với lại xem Youtube với 4g hơi mờ .Nhưng thôi cho TGDĐ 5 sao lun,5,18/05/2020,{SCREEN#Negative};{CAMERA#Neutral};{GENERAL#Positive};{SER&ACC#Positive};{OTHERS};
2699,Sp sài ok chỉ có vân tay phải canh mới mở dc . Với máy tải về cũng tốt. Pin thì ok. Youtobe đang coi chế độ màn rộng tự  dưng nhỏ lại.ai giúp mk vde nay voi,5,6/4/2020,{FEATURES#Negative};{BATTERY#Positive};{PERFORMANCE#Neutral};{GENERAL#Positive};
2700,"Sau 15 ngày xử dụng em note 9s này mình có đánh giá như sau mức điểm như sau so với tầm giá 6 triệu
Sản phẩm nhìn khá là đẹp 9 điểm
Camara do mình thấy đủ dùng 8 điểm
Chơi geam liên quân khá ok 9,5 điểm
Máy sử dụng tác vụ và chơi geam 8h 9h 
Sóng điện thoại hơi kém tầm 4 điểm (bắt sóng tệ)
Kết luận ae mua về xác định sóng sánh hơi chập chờn",4,6/8/2020,{CAMERA#Positive};{FEATURES#Negative};{PERFORMANCE#Positive};{DESIGN#Positive};{PRICE#Neutral};
2701,Mới mua hôm qua pin khá ổn lướt wed có khi giật giật coi phim HD ổn tất game thì hơi giật với giá này thì cũng OK xài được cho máy bạn có y định mua. Máy cảm ứng ván tay vs khuôn mặt rất nhay,4,1/6/2020,{FEATURES#Positive};{BATTERY#Positive};{PERFORMANCE#Neutral};{PRICE#Positive};{OTHERS};
2702,"Chơi game, thoát ra... Đơ máy khoản 10s. Về khoản này thì ngang ngửa những con androi đời đầu tiên về tốc độ xử lí. Ngoài ra thêm cái là khả năng bắt sóng vô cùng tồi tệ... Còn lại ko có gì để chê... Xem phim trên youtube và lướt fb bao mượt 😁
Đã 1 đổi 1 con 9s trước đó lí do bị đơ đến mức phải reset lại máy",1,7/5/2020,{FEATURES#Negative};{PERFORMANCE#Neutral};{GENERAL#Neutral};{OTHERS};
2703,"Đã sd 6 tháng và chốt: 
Nhược điểm:   Loa nghe nhạc ko hay, màn hình chưa sắc nét lắm( tạm ổn) nếu chủ yếu xem phim thì chọn vsmart active 3 ngon hơn. Cam chụp lấy nét chậm.
Ưu điểm: pin siêu trâu, cảm ứng vẫn mượt mà dù sd khá lâu. Chơi game rất ngon, liên quân hay pubg cân tất mà ko bị lag.độ bền siêu cao rơi suốt chả ảnh hưởng j hết.
Chốt: nếu chủ yếu game thì tầm tiền này ko có đối thủ. Còn mua xem phim thì chọn con khác như: redmi 9, active 3 màn đẹp hơn.
Mong sẽ giúp ích cho ai đang định mua máy này.
Đánh giá chất lượng 4 sao + 1 sao cho sự phục vụ nhiệt tình của nv TGDĐ.",5,3 tuần trước,{SCREEN#Negative};{CAMERA#Negative};{FEATURES#Negative};{PERFORMANCE#Positive};{DESIGN#Positive};{SER&ACC#Positive};{OTHERS};
2704,"Máy êm, pin trâu, chơi game thoải mái, full hd, coi phim nguyên ngày, chơi game PUBG và liên quân không sợ giật lag",5,25/11/2019,{SCREEN#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};
2705,Mới tuần trước còn 8 triệu690  chưa kịp muatuần này lại nhảy lên 10 triệu 490 thôi nghỉ mua luồn cho rôi 😂,1,4/4/2020,{PRICE#Negative};
2706,"Đang dùng A70
Quyết định mạo hiểm sau khi đọc cmt trên tgdd
Máy OK cho ai thích màn hình lớn
Đừng nên sạc nhanh. Ko dùng nhdien khuôn mặt vân tay. Nó hại pin
Còn lại rất ok.",5,10/8/2019,{SCREEN#Positive};{FEATURES#Negative};{BATTERY#Negative};{GENERAL#Positive};{OTHERS};
2707,"Màu
Thiết kế đẹp máy mạnh không gây nóng máy rất hài lòng với sản phẩm A71 này hihi",5,10/6/2020,{PERFORMANCE#Positive};{DESIGN#Positive};{GENERAL#Positive};
2708,Mới mua. Sạc pin đủ thời gian. Trên 10t. Mà tụt nhanh quá..bắt sóng cực yếu. Thua đt Tàu..cảm thấy hối hận khi lỡ mua,1,6/6/2019,{FEATURES#Negative};{BATTERY#Negative};{GENERAL#Negative};{OTHERS};
2709,Pin thì có trâu thật sạc củng nhanh Nhưng chơi game thì giật lag liên tục đù 4g hay wifi thì củng lag .lâu lâu lướt Face lại bị đơ máy ....Nói chung mua nó là 1 sai lầm ai có dự định thì cân nhắc kỉ nhé,1,3 tuần trước,{BATTERY#Positive};{PERFORMANCE#Negative};{GENERAL#Negative};
2710,"Máy lúc mới mua dùng cũng tạm được , nhưng càng về sau càng xuất hiện nhiều vân đề , đến bây giờ thì thật sự không chấp nhận được , máy vừa cắm sạc vào thì sập nguồn , ngày nào cũng bị sập nguồn , thật sự rất thất vọng",1,2 ngày trước,{BATTERY#Negative};{PERFORMANCE#Negative};{GENERAL#Negative};
2711,Máy yếu độ phân giải HD kém chất lượng hình ảnh tồi máy dày cầm không mát tay mua 3 ngày phải đi đổi nói thật máy này sài không được,1,25/07/2020,{SCREEN#Negative};{PERFORMANCE#Negative};{DESIGN#Negative};{GENERAL#Negative};
2712,"Mẫu mã đẹp, cấu hình ổn, giá cả hợp lý, Phân khúc giá rẻ vậy là rất hợp lý và đáng để trải nghiệm.",5,8/1/2020,{PERFORMANCE#Positive};{DESIGN#Positive};{PRICE#Positive};{GENERAL#Positive};
2713,Mình dùng được 2 tuần rồi pin lâu hết lắm sạc nhanh lắm luôn k bị giật lag gì hết nhưng mình thấy camera selfie ảo quá thôi mình k thích ảo quá nhưng camera sau chụp đẹp lắm nhe nhưng điểm yếu của nó là k bật đèn led lên sẵng được,5,1/4/2020,{CAMERA#Neutral};{BATTERY#Positive};{PERFORMANCE#Positive};
2714,"Thật tuyệt không lầm khi chọn con 7 , máy mượt, pin trâu , TGDĐ phục vụ nhiệt tình",5,29/10/2017,{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};{SER&ACC#Positive};
2715,"Máy ngon, mượt,pin trâu sử dụng hơn 1 ngày. Nhận diện vân tay nhanh. Không có gì phải chê,máy quá đẹp",5,30/01/2020,{FEATURES#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};{GENERAL#Positive};
2716,"Máy mới mua,  pin sụt nhanh,  nhiều lúc bị đơ đứng hình cảm ứng ko nhạy, chơi game nhẹ cũng bị giật,  lag,  thông số kĩ thuật báo có nhân đôi ứng dụng vậy mà mua về ko thấy đâu. Kém xa hàng nội địa Trung Quốc",1,10/8/2019,{FEATURES#Negative};{BATTERY#Negative};{PERFORMANCE#Negative};{SER&ACC#Negative};{OTHERS};
2717,Rất hài lòng. Hiện tai mik đang xài gần 1 tuần khá hài lòng và đội ngủ nhân viên tư vấn nhiệt tình. Cho 5 sao luôn,5,20/05/2020,{GENERAL#Positive};{SER&ACC#Positive};{OTHERS};
2718,"Máy rất đẹp, con gái xài thêm này thi quá đẹp, tgdđ phương lâm  nhân viên dễ thương, nhiệt tình.  Rất hài lòng luôn",5,2/7/2019,{DESIGN#Positive};{GENERAL#Positive};{SER&ACC#Positive};
2719,mở khóa màn hình mình dùng  chẳng thấy gì chẳng có hiện tượng gì đặt nhẹ cái ăn luôn mình ngon làm đi làm làm lại rất nhiều chẳng có vấn đề gì . Đt mua tại TGDD.,5,2/5/2020,{FEATURES#Positive};{OTHERS};
2720,Bền hay k thì e vẫn chưa biết những xài 1 tuần r thấy cũng ok lắm .,5,9/9/2019,{GENERAL#Positive};
2721,"Điện thoại có ai mua về khi sạc nó rất nóng không ạ, mới cắm sạc đã hơn 50 độ, sạc vừa dùng lên hơn 60độ cầm bỏng tay,",3,5/3/2020,{BATTERY#Negative};
2722,Máy dùng cũng ok nhưng chơi game hơi dật .......................................,4,9/7/2019,{PERFORMANCE#Negative};{GENERAL#Neutral};
2723,Màn hình mình nói thật chứ rất là đẹp luôn pin trâu VOS 3.0 làm mới1 tí nói chung dùng được 2 ngày rồi quá ỗn so vs mức giá nha,5,2 tuần trước,{SCREEN#Positive};{BATTERY#Positive};{PRICE#Neutral};{GENERAL#Positive};
2724,"Về camera thì máy chỉ tạm ổn khi chụp trong điều kiện đủ sáng,  nếu chụp thiếu sáng trông rất tệ. ae nào hay selfie thì không nên chọn mua máy này. Pin phải nói là cực trâu, còn sạc thì tầm hơn 2 h là đầy. Chơi game LQ thì máy đáp ứng tốt, không có hiênh tượng giật lag gì. về sóng sánh có vẻ không được tốt cho lắm, mong Vsmart sẽ sớm có bản cập nhật khắc phục lỗi này. Nhìn chung với mức giá 3tr thì không đòi hỏi gì nhiều. Mua ủng hộ chú Vượng. mong Vsmart sẽ ngày càng phát triển",3,11/3/2020,{CAMERA#Negative};{FEATURES#Negative};{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Neutral};{SER&ACC#Positive};
2725,"Mới mua được 10 ngày, máy rất tốt , chụp hình đẹp, chơi game mượt không nóng máy, loa ngoài rất lớn nhưng âm thanh không trong bằng dòng ip6, pin rất trâu sạc nhanh đầy, bạn nào mở 3G 24/24 thì máy nhanh hết pin là phải !",5,23/06/2019,{CAMERA#Positive};{FEATURES#Neutral};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};{OTHERS};
2726,"Mới mua được 4 ngày, sài cũng ok, pin k như mong muốn lắm , chụp hình ok, lướt mượt mà",4,26/06/2019,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};{OTHERS};
2727,Máy sử dụng rất oke lại có thêm tính năng  3 chạm mở màn hình làm máy phụ rất tuyệt nha!,5,13/03/2020,{FEATURES#Positive};{GENERAL#Positive};
2728,Mới mua về khi chiều mà máy xài rất tốt mặc dù mình mua sp cũ Pin có vẻ hơi bị ít nhưng hiệu năng thì tuyệt,4,18/01/2019,{BATTERY#Negative};{PERFORMANCE#Positive};{GENERAL#Positive};{OTHERS};
2729,A71 mình sài rất ok  pin trâu  9% mình sạc 65p là 100% máy  ko ấm luôn  cpu 730g được trang bị củng tầm chơi game mượt máy sử lí ok .còn cái ko thích là hây bị lõi bỏ qua đem là ko sử dung vân tay và khuôn mặt được chỉ dùng mật khẩu để mở camera bố trí như vậy mình củng thấy ko đẹp lấm còn khoản trống ( phải như bố trí thêm đo nhịp tim hây gì nữa chắc nhìn đẹp hơn điện thoại củng là thời trang),4,8/4/2020,{FEATURES#Negative};{PERFORMANCE#Positive};{DESIGN#Negative};{GENERAL#Positive};{OTHERS};
2730,pin siêu tuột. không hài lòng vớ mức giá này. pin 4k mà xài nhanh quá. ....................,2,23/02/2020,{BATTERY#Negative};{PRICE#Negative};
2731,"Thích mê e này. Chụp hình đẹp dã man, chơi game liên quân ko thấy lag luôn, nói chung là đáng tiền",5,2/11/2019,{CAMERA#Positive};{PERFORMANCE#Positive};{PRICE#Positive};{GENERAL#Positive};
2732,"1. Về pin khá ổn facebook youtube sử dụng tới 15% pin thì tầm 7h 8h ( sử dụng liên tục nha  ) pin ổn 
2. Sạc nhanh thì hơi nóng cũng bt
3.vấn đề loạn cảm ứng không có ( do mình có test trước khi mua)
4.thấy  khá ok điểm trừ duy nhất là giọt nước hơi xấu. 
Nhiều người chê loại cảm ứng hay tệ chất là fan của tàu .
Lấy hàng tàu so với hàng của sam sung chất lượng thì kém được cấu hình mạnh hơn ss thôi. Sài về lâu về sau mới biết",5,29/05/2019,{FEATURES#Neutral};{BATTERY#Neutral};{DESIGN#Negative};{GENERAL#Positive};{SER&ACC#Positive};
2733,"Chả có gì nổi bật trong tầm giá.  Sai lầm ngu ngốc khi mua con này : camera tệ ,hầu hết các sản phẩm khác ngang giá đã có pin 5k ,màn full hd+ ,chạy sn 665 trở lên thì con này chạy sn 450 cũ kinh khủng , nhựa ...",1,28/04/2020,{CAMERA#Negative};{PERFORMANCE#Negative};{PRICE#Neutral};{GENERAL#Negative};
2734,"Máy tuyệt vời, vượt sự tưởng tượng. Sạc nhanh tầm 30 mấy phút là đầy pin rồi, pin cầm dữ lắm, nhẹ. Nên cầm chơi game, thích cực, máy mượt, loa nghe ấm. Nói chug đáng đồng tiền. Anh em nên mua nhá. Màn hình cong mê cực,",5,2 tuần trước,{SCREEN#Positive};{FEATURES#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};{PRICE#Positive};{GENERAL#Positive};
2735,sản phẩm có thời lượng pin cực ấn tượng.sạc pin lên đến 40w thực sự sạc rất nhanh.sử dụng mượt.chơi game quá okk. sản phẩm Huawei quá ngon,5,1/6/2020,{BATTERY#Positive};{PERFORMANCE#Positive};{SER&ACC#Positive};
2736,Máy sài chip mediatek coi như phế..nếu sài snap 665 trở lên là ngon...nha tgddd. Trừ dòng apple ra không có dòng chip nào ngon qua chip snap,3,4/8/2020,{PERFORMANCE#Negative};{OTHERS};
2737,"Cho hỏi máy này cục sạc nhanh là mình phải mua riêng hay sao ạ?vì mình sạc bắt đầu từ 17h30 còn 17% đến 21h mới lên dk 87% pin .và máy để từ 23h30 đến sáng 5h bị tụt hết 16% pin ạ . pin như thế có bị lỗi gì k ạ .trong lúc máy mình vừa mới mua dk hơn 2 tuần ,và mới đư đi tes lại hồi chiều .mình rất thất vọng về oppoa92",3,11/7/2020,{BATTERY#Negative};{GENERAL#Negative};{OTHERS};
2738,"Giá này thì ko có dt nào sang hơn dc , thjet kế cổ điển đẹp hơn giọt nuoc vien day,  ko dùng cho việc choi game. Pin hơi héo sử dụg ít thì dc 1 ngày xai nhiu phai sạc 2 lan.",4,10/4/2020,{BATTERY#Negative};{DESIGN#Positive};{PRICE#Neutral};{OTHERS};
2739,Chán.. sd đc 1 tháng..sóng yếu.. chạy vô mạng chậm...bạn nào đang có ý định mua coi lại nha,1,22/11/2019,{FEATURES#Negative};{GENERAL#Negative};{OTHERS};
2740,"Mình mới mua con này được 2 tuần tự nhiên bị lỗi cảm ứng. Hôm nay mình đã đổi được máy mới (nhưng hộp hơi củ chắc lưu kho lâu quá không biết có ảnh hưởng đến máy không) đổi máy mới thì máy chạy ngon lắm không bị lỗi gióng như con máy củ. Chị quản lý rất tốt, dể thương, không quá gắt như các quản lý ở các cửa hàng khác, nhân viên kĩ thuật thì kĩ tính, nhân viên trang trí dịu dàng, dáng máy rất đẹp. Cho nhân viên TGDD 5* về tất cả mọi phương diện.",5,2/5/2020,{FEATURES#Negative};{GENERAL#Positive};{SER&ACC#Neutral};
2741,"Cấu hình đẹp
Dùng 1 thời gian thấy lag các kiểu
Ko lưu được ảnh trên fb hoặc zalo
Vào game vẫn chậm",2,25/05/2020,{PERFORMANCE#Neutral};
2742,"Máy đẹp. Hoàn thiện rất tốt.
Dùng là mê. Độ mượt mà không cần phải bận tâm . Pin trâu. Game mượt.
Cực kì hài lòng",5,31/12/2018,{BATTERY#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};{GENERAL#Positive};
